pri_rank,port_id,port_name,country_name,iso2,iso3,latitude,longitude,pri_score,risk_tier,data_tier,n_dims,dims_used,dim_cv,cv_flag,d1_score,d1_tier,score_1_1,score_1_2,score_1_3,score_1_4,ctrl_depth_final,vessel_class_count,terminal_count,cyclone_passes,pga_g,d2_score,d2_tier,score_2_1,score_2_2,score_2_3,score_2_4,lpi_score,dwell_hours,labour_regime,d3_score,d3_tier,score_3_1,score_3_2,score_3_3,score_3_4,catchment_share_pct,hinterland_count,herfindahl,alt_distance_km,d4_score,d4_tier,score_4_1,score_4_2,score_4_3,score_4_4,wgi_ps,wgi_ge,sanctions_level,dispute_level,catchment_share_source,herfindahl_source,pga_source,cppi_2024_score,cppi_2024_rank,dwell_source_tier
3385,38810.0,Marseille,France,FR,FRA,43.316667,5.366667,0.9418,Moderate,B,4,D1|D2|D3|D4,0.6446,False,0.631,A,0.0,7.143,0.0,2.218,20.0,4,2,0,0.0887,2.288,A,3.0,0.705,8.0,2.124,3.8,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,32.3,0.317,A,4.16,2.24,0.0,0.0,0.42,1.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-37.0,342.0,unctad_2021_country_median
3386,38775.0,Fos,France,FR,FRA,43.416667,4.883333,0.941,Moderate,A,4,D1|D2|D3|D4,0.6512,False,0.607,A,0.0,8.571,0.0,1.58,21.6,4,1,0,0.0632,2.288,A,3.0,0.705,8.0,2.124,3.8,23.0,volatile,1.781,A,10.0,2.0,5.029,0.0,47.27,1,0.5029,6.5,0.317,A,4.16,2.24,0.0,0.0,0.42,1.38,none,none,cdm_derived,cdm_derived,gshap_real,,,unctad_2021_country_median
3387,61340.0,Ishinomaki Ko,Japan,JP,JPN,38.4,141.316667,0.9409,Moderate,B,4,D1|D2|D3|D4,0.5882,False,2.065,A,2.5,8.571,0.0,8.48,14.0,3,1,0,0.3392,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,12.9,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3388,12560.0,Manaus,Brazil,BR,BRA,-3.133333,-60.016667,0.9405,Moderate,B,4,D1|D2|D3|D4,0.7827,False,0.291,A,0.0,7.143,0.0,0.1,24.0,4,2,0,0.004,2.804,A,5.0,0.538,8.0,5.12,3.0,20.4,volatile,2.5779,A,5.455,2.0,8.0,0.506,12.0,1,0.8,174.0,0.372,A,5.5,4.76,0.0,0.0,-0.25,0.12,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-20.0,312.0,unctad_2021_country_median
3389,62497.0,Nishihara,Japan,JP,JPN,26.216667,127.8,0.9399,Moderate,B,4,D1|D2|D3|D4,0.587,False,2.056,A,5.0,8.571,4.167,0.0,12.5,2,1,5,0.0,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,11.6,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3389,62280.0,Misumi Ko,Japan,JP,JPN,32.6,130.466667,0.9399,Moderate,B,4,D1|D2|D3|D4,0.587,False,2.056,A,2.5,7.143,0.0,10.0,14.0,3,2,0,0.4125,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,12.8,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3391,61470.0,Kinuura Ko,Japan,JP,JPN,34.85,136.95,0.9389,Moderate,B,4,D1|D2|D3|D4,0.5861,False,2.048,A,2.5,7.143,0.0,9.842,14.0,3,2,0,0.3937,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,23.0,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3392,57857.0,Yantian,China,CN,CHN,22.583333,114.266667,0.9384,Moderate,B,4,D1|D2|D3|D4,0.4482,False,1.04,A,0.0,7.143,2.5,0.655,21.6,4,2,3,0.0262,1.192,A,3.25,0.353,2.0,2.4,3.7,17.5,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,29.6,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,111.0,19.0,unctad_2021_country_median
3393,46000.0,Abidjan,Cote D'Ivoire,CI,CIV,5.25,-4.016667,0.938,Moderate,A,4,D1|D2|D3|D4,0.9299,False,0.114,A,0.0,0.0,0.0,0.168,24.0,4,10,0,0.0067,3.5467,A,5.75,3.846,2.0,5.8,2.7,72.0,stable,5.174,A,10.0,6.0,9.755,1.224,100.0,4,0.9755,350.0,0.37,A,5.32,4.84,0.0,0.0,-0.16,0.08,none,none,cdm_derived,cdm_derived,gshap_real,-51.0,358.0,existing
3394,61130.0,Nemuro Ko,Japan,JP,JPN,43.333333,145.583333,0.9379,Moderate,B,4,D1|D2|D3|D4,0.5849,False,2.039,A,2.5,7.143,0.0,9.682,14.0,3,2,0,0.3873,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,5.6,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3395,49962.0,Pelabuhan Sungai Udang,Malaysia,MY,MYS,2.25,102.133333,0.9377,Moderate,B,4,D1|D2|D3|D4,0.5588,False,0.721,A,0.0,8.571,0.0,3.148,18.6,4,1,0,0.1259,1.862,A,3.75,0.769,2.0,4.2,3.5,24.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,50.0,0.335,A,4.16,3.36,0.0,0.0,0.42,0.82,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3396,18660.0,Sidney,Canada,CA,CAN,48.65,-123.383333,0.9374,Moderate,B,4,D1|D2|D3|D4,0.5731,False,0.825,A,0.0,8.571,0.0,5.4,17.1,4,1,0,0.216,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,14.8,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3397,60150.0,Weihai,China,CN,CHN,37.5,122.1,0.936,Moderate,B,4,D1|D2|D3|D4,0.4495,False,1.029,A,2.5,4.286,0.0,1.045,23.2,3,4,0,0.0418,1.192,A,3.25,0.353,2.0,2.4,3.7,17.5,stable,1.7188,A,5.455,2.0,8.0,0.031,12.0,1,0.8,57.6,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3398,28240.0,Hamina,Finland,FI,FIN,60.566667,27.2,0.9352,Moderate,A,4,D1|D2|D3|D4,0.5338,False,1.292,A,10.0,7.143,0.0,0.39,7.9,0,2,0,0.0156,2.0361,A,2.0,1.987,2.0,2.124,4.2,43.0,stable,1.227,A,1.132,2.0,10.0,0.0,2.49,1,1.0,16.9,0.237,A,1.9,0.76,0.0,0.0,1.55,2.12,none,none,cdm_derived,cdm_derived,gshap_real,,,existing
3399,62340.0,Aokata,Japan,JP,JPN,32.983333,129.066667,0.9347,Moderate,B,4,D1|D2|D3|D4,0.5815,False,2.011,A,7.5,8.571,0.0,2.545,23.2,1,1,0,0.1018,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,50.1,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3399,61850.0,Fushiki-Toyama,Japan,JP,JPN,36.766667,137.133333,0.9347,Moderate,B,4,D1|D2|D3|D4,0.5815,False,2.011,A,2.5,7.143,0.0,9.155,14.0,3,2,0,0.3662,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,1.5,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3401,61500.0,Toba,Japan,JP,JPN,34.483333,136.85,0.9343,Moderate,B,4,D1|D2|D3|D4,0.5811,False,2.008,A,2.5,7.143,0.0,9.1,14.0,3,2,0,0.364,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,28.4,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3402,61378.0,Katsunan Ko,Japan,JP,JPN,35.666667,139.983333,0.9341,Moderate,B,4,D1|D2|D3|D4,0.5809,False,2.006,A,2.5,7.143,0.0,9.06,14.0,3,2,0,0.3624,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,3.0,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3403,57610.0,Vinh Cam Ranh,Vietnam,VN,VNM,11.883333,109.166667,0.9337,Moderate,B,4,D1|D2|D3|D4,0.5153,False,0.752,A,0.0,7.143,0.833,0.537,17.1,4,2,1,0.0215,1.62,A,4.25,0.506,2.0,4.2,3.3,19.9,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,41.4,0.363,A,4.76,4.84,0.0,0.0,0.12,0.08,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3404,30260.0,Arhus,Denmark,DK,DNK,56.15,10.216667,0.9331,Moderate,B,4,D1|D2|D3|D4,0.5925,False,0.863,A,2.5,4.286,0.0,0.517,15.0,3,4,0,0.0207,2.1203,A,2.25,2.244,2.0,2.124,4.1,47.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,13.8,0.241,A,1.9,0.9,0.0,0.0,1.55,2.05,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3405,45640.0,Oran,Algeria,DZ,DZA,35.7,-0.633333,0.9326,Moderate,B,4,D1|D2|D3|D4,1.0379,False,0.236,A,0.0,0.0,0.0,3.092,23.2,4,10,0,0.1237,4.9081,A,6.0,6.026,5.0,3.924,2.6,106.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,7.1,0.38,A,5.44,5.56,0.0,0.0,-0.22,-0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3405,61580.0,Uno Ko,Japan,JP,JPN,34.483333,133.95,0.9326,Moderate,B,4,D1|D2|D3|D4,0.5793,False,1.993,A,5.0,8.571,0.0,3.678,12.5,2,1,0,0.1471,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.0,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3405,61590.0,Hibi Ko,Japan,JP,JPN,34.45,133.933333,0.9326,Moderate,B,4,D1|D2|D3|D4,0.5793,False,1.993,A,5.0,8.571,0.0,3.678,12.5,2,1,0,0.1471,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.0,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3408,62020.0,Yawatahama,Japan,JP,JPN,33.45,132.416667,0.9315,Moderate,B,4,D1|D2|D3|D4,0.5782,False,1.984,A,2.5,8.571,0.0,7.237,15.5,3,1,0,0.2895,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,29.5,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3409,61695.0,Hikari,Japan,JP,JPN,33.95,131.933333,0.9314,Moderate,B,4,D1|D2|D3|D4,0.5781,False,1.983,A,5.0,7.143,0.0,4.333,12.5,2,2,0,0.1733,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,8.3,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3410,53610.0,Newcastle,Australia,AU,AUS,-32.916667,151.783333,0.9308,Moderate,B,4,D1|D2|D3|D4,0.7266,False,0.494,A,2.5,0.0,0.0,2.382,15.0,3,10,0,0.0953,2.5035,A,3.25,3.269,2.0,2.4,3.7,63.0,stable,2.2234,A,5.455,2.0,8.0,0.28,12.0,1,0.8,118.7,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3411,7180.0,Portsmouth,United States,US,USA,43.083333,-70.75,0.9305,Moderate,B,4,D1|D2|D3|D4,0.6703,False,0.579,A,0.0,7.143,0.0,1.578,20.1,4,2,0,0.0631,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.017,12.0,1,0.8,54.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3412,39070.0,Porto Vecchio,France,FR,FRA,41.583333,9.283333,0.9304,Moderate,B,4,D1|D2|D3|D4,0.6533,False,0.601,A,0.0,8.571,0.0,1.518,20.1,4,1,0,0.0607,2.288,A,3.0,0.705,8.0,2.124,3.8,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,24.3,0.317,A,4.16,2.24,0.0,0.0,0.42,1.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3413,62420.0,Karatsu,Japan,JP,JPN,33.483333,129.966667,0.9295,Moderate,B,4,D1|D2|D3|D4,0.5762,False,1.967,A,7.5,7.143,0.0,2.797,9.4,1,2,0,0.1119,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,23.5,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3414,62145.0,Kanda,Japan,JP,JPN,33.783333,131.016667,0.9293,Moderate,B,4,D1|D2|D3|D4,0.576,False,1.965,A,5.0,8.571,0.0,3.482,12.5,2,1,0,0.1393,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,16.6,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3415,62505.0,Nakagusuku,Japan,JP,JPN,26.266667,127.916667,0.9292,Moderate,B,4,D1|D2|D3|D4,0.5759,False,1.964,A,5.0,7.143,4.167,0.0,23.2,2,2,5,0.0,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,16.8,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3416,49792.0,Bang Saphan,Thailand,TH,THA,11.183333,99.6,0.9277,Moderate,B,4,D1|D2|D3|D4,0.716,False,0.517,A,0.0,8.571,0.833,0.0,17.1,4,1,1,0.0,1.479,A,4.5,0.385,2.0,4.2,3.2,18.0,stable,2.5905,A,5.455,2.0,8.0,0.516,12.0,1,0.8,176.5,0.374,A,6.04,4.4,0.0,0.0,-0.52,0.3,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3416,3430.0,Buffalo,United States,US,USA,42.883333,-78.88333299999998,0.9277,Moderate,B,4,D1|D2|D3|D4,0.6723,False,0.572,A,10.0,0.0,0.0,1.067,7.9,0,10,0,0.0427,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,29.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3418,51586.0,Tawa,Malaysia,MY,MYS,4.25,117.883333,0.9274,Moderate,B,4,D1|D2|D3|D4,0.5672,False,0.69,A,0.0,8.571,0.0,2.643,17.1,4,1,0,0.1057,1.862,A,3.75,0.769,2.0,4.2,3.5,24.0,stable,1.7188,A,5.455,2.0,8.0,0.053,12.0,1,0.8,63.0,0.335,A,4.16,3.36,0.0,0.0,0.42,0.82,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3419,35730.0,Dunkerque Port Est,France,FR,FRA,51.05,2.383333,0.9273,Moderate,A,4,D1|D2|D3|D4,0.6954,False,0.483,A,0.0,4.286,0.0,1.275,20.1,4,4,0,0.051,2.288,A,3.0,0.705,8.0,2.124,3.8,23.0,volatile,2.111,A,9.923,2.0,10.0,0.0,21.83,1,1.0,3.0,0.317,A,4.16,2.24,0.0,0.0,0.42,1.38,none,none,cdm_derived,cdm_derived,gshap_real,,,unctad_2021_country_median
3420,55060.0,Auckland,New Zealand,NZ,NZL,-36.85,174.766667,0.9271,Moderate,B,4,D1|D2|D3|D4,0.6611,False,0.679,A,5.0,0.0,0.0,4.245,12.7,2,10,0,0.1698,2.0501,A,3.5,1.795,2.0,2.4,3.6,40.0,stable,2.2391,A,5.455,2.0,8.0,0.288,12.0,1,0.8,120.5,0.237,A,1.76,0.9,0.0,0.0,1.62,2.05,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-12.0,286.0,existing
3421,39520.0,La Spezia,Italy,IT,ITA,44.1,9.833333,0.927,Moderate,B,4,D1|D2|D3|D4,0.6593,False,0.554,A,2.5,0.0,0.0,3.772,15.5,3,10,0,0.1509,2.288,A,3.75,0.705,8.0,2.124,3.5,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,18.9,0.339,A,3.8,3.96,0.0,0.0,0.6,0.52,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-129.0,387.0,unctad_2021_country_median
3421,48040.0,As Suways,Egypt,EG,EGY,29.966667,32.55,0.927,Moderate,B,4,D1|D2|D3|D4,1.0093,False,0.242,A,0.0,0.0,0.0,3.413,18.6,4,10,0,0.1365,4.612,A,5.0,5.0,5.0,3.924,3.0,90.0,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,13.7,0.385,A,6.04,5.36,0.0,0.0,-0.52,-0.18,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3423,2235.0,Montreal,Canada,CA,CAN,45.516667,-73.54999999999998,0.9261,Moderate,B,4,D1|D2|D3|D4,0.5824,False,0.786,A,7.5,0.0,0.0,5.1,11.0,1,10,0,0.204,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,34.2,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-39.0,344.0,existing
3424,57859.0,Huizhou,China,CN,CHN,22.716667,114.516667,0.9258,Moderate,B,4,D1|D2|D3|D4,0.4555,False,0.985,A,0.0,8.571,1.667,0.66,19.8,4,1,2,0.0264,1.192,A,3.25,0.353,2.0,2.4,3.7,17.5,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,29.6,0.364,A,5.56,4.1,0.0,0.0,-0.28,0.45,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3425,3620.0,Detroit,United States,US,USA,42.333333,-83.033333,0.9257,Moderate,B,4,D1|D2|D3|D4,0.6738,False,0.567,A,10.0,0.0,0.0,1.035,7.9,0,10,0,0.0414,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,1.9,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3426,1710.0,Argentia,Canada,CA,CAN,47.3,-53.983333,0.9256,Moderate,B,4,D1|D2|D3|D4,0.5829,False,0.784,A,0.0,4.286,0.833,1.057,21.6,4,4,1,0.0423,1.9948,A,2.75,2.756,2.0,1.44,3.9,55.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,18.1,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,existing
3427,45720.0,Port D Al Hoceima,Morocco,MA,MAR,35.25,-3.916667,0.925,Moderate,B,4,D1|D2|D3|D4,0.5507,False,0.723,A,0.0,8.571,0.0,3.192,20.1,4,1,0,0.1277,1.461,A,4.75,0.397,2.0,3.924,3.1,18.2,stable,1.9361,A,5.455,2.0,8.0,0.161,12.0,1,0.8,89.4,0.358,A,4.84,4.36,0.0,0.0,0.08,0.32,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3428,61700.0,Shimonoseki,Japan,JP,JPN,33.933333,130.933333,0.9249,Moderate,B,4,D1|D2|D3|D4,0.5717,False,1.928,A,5.0,7.143,0.0,3.865,12.5,2,2,0,0.1546,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,3.6,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3429,61110.0,Mombetsu Ko,Japan,JP,JPN,44.35,143.35,0.9244,Moderate,B,4,D1|D2|D3|D4,0.5678,False,1.785,A,7.5,8.571,0.0,1.58,11.0,1,1,0,0.0632,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.8527,A,5.455,2.0,8.0,0.135,12.0,1,0.8,83.1,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3430,7070.0,Robinhood,United States,US,USA,43.85,-69.733333,0.9236,Moderate,B,4,D1|D2|D3|D4,0.6753,False,0.562,A,0.0,8.571,0.0,1.167,20.1,4,1,0,0.0467,2.369,A,3.5,1.154,8.0,1.44,3.6,30.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,12.2,0.318,A,4.38,2.04,0.0,0.0,0.31,1.48,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3430,60380.0,Masan,South Korea,KR,KOR,35.183333,128.566667,0.9236,Moderate,B,4,D1|D2|D3|D4,0.4614,False,1.153,A,5.0,4.286,0.0,0.825,12.5,2,4,0,0.033,1.177,A,3.5,0.34,2.0,2.4,3.6,17.3,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,9.4,0.312,A,3.7,2.36,0.0,0.0,0.65,1.32,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3432,61932.0,Mega,Japan,JP,JPN,34.783333,134.7,0.9233,Moderate,B,4,D1|D2|D3|D4,0.5702,False,1.915,A,2.5,8.571,0.0,6.28,14.0,3,1,0,0.2512,0.783,A,2.75,0.0,2.0,2.4,3.9,8.6,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,4.9,0.282,A,2.6,1.9,0.0,0.0,1.2,1.55,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3433,35750.0,Calais,France,FR,FRA,50.966667,1.85,0.9229,Moderate,B,4,D1|D2|D3|D4,0.6588,False,0.582,A,0.0,7.143,0.0,1.605,18.6,4,2,0,0.0642,2.288,A,3.0,0.705,8.0,2.124,3.8,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,19.0,0.317,A,4.16,2.24,0.0,0.0,0.42,1.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3433,44750.0,Izmir,Turkey,TR,TUR,38.433333,27.133333,0.9229,Moderate,B,4,D1|D2|D3|D4,0.5172,False,0.707,A,2.5,0.0,0.0,10.0,14.0,3,10,0,0.4848,1.575,A,4.5,0.199,5.0,3.924,3.2,15.1,uncertain,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,41.6,0.379,A,6.44,4.44,0.0,0.0,-0.72,0.28,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,25.0,105.0,unctad_2021_country_median
3435,51220.0,Cilacap,Indonesia,ID,IDN,-7.733333,109.0,0.9227,Moderate,B,4,D1|D2|D3|D4,0.7772,False,0.29,A,0.0,0.0,0.0,7.097,20.1,4,10,0,0.2839,2.623,A,5.0,0.859,5.0,4.2,3.0,25.4,uncertain,2.603,A,5.455,2.0,8.0,0.526,12.0,1,0.8,178.9,0.366,A,5.56,4.24,0.0,0.0,-0.28,0.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3436,53490.0,Brisbane,Australia,AU,AUS,-27.466667,153.033333,0.9221,Moderate,B,4,D1|D2|D3|D4,0.7997,False,0.444,A,2.5,0.0,0.0,1.552,14.2,3,10,0,0.0621,1.9471,A,3.25,1.538,2.0,2.4,3.7,36.0,stable,3.0626,A,5.455,2.0,8.0,1.008,12.0,1,0.8,297.0,0.273,A,2.5,1.56,0.0,0.0,1.25,1.72,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,-93.0,377.0,existing
3436,36860.0,Donges,France,FR,FRA,47.3,-2.066667,0.9221,Moderate,B,4,D1|D2|D3|D4,0.6594,False,0.58,A,0.0,7.143,0.0,1.58,18.6,4,2,0,0.0632,2.288,A,3.0,0.705,8.0,2.124,3.8,23.0,volatile,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,5.0,0.317,A,4.16,2.24,0.0,0.0,0.42,1.38,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
3438,48267.0,Zirkuh Oil Field,United Arab Emirates,AE,ARE,24.866667,53.05,0.9212,Moderate,B,4,D1|D2|D3|D4,0.5559,False,0.734,A,0.0,7.143,0.0,4.065,20.1,4,2,0,0.1626,1.801,A,3.75,0.769,2.0,3.8,3.5,24.0,stable,1.7188,A,5.455,2.0,8.0,0.0,12.0,1,0.8,17.4,0.317,A,3.3,3.1,0.0,0.0,0.85,0.95,none,none,proxy_harbor_size,proxy_terminal_count,gshap_real,,,unctad_2021_country_median
